location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million
Ireland,2020-05-02,20833,1265,4219.089,256.187
Ireland,2020-05-03,21176,1265,4288.553,256.187
Ireland,2020-05-04,21506,1303,4355.384,263.883
Iran,2019-12-31,0,0,0.0,0.0
Iran,2020-01-01,0,0,0.0,0.0
Iran,2020-01-02,0,0,0.0,0.0
Iran,2020-01-03,0,0,0.0,0.0
Iran,2020-01-04,0,0,0.0,0.0
Iran,2020-01-05,0,0,0.0,0.0
Iran,2020-01-06,0,0,0.0,0.0
Iran,2020-01-07,0,0,0.0,0.0
Iran,2020-01-08,0,0,0.0,0.0
Iran,2020-01-09,0,0,0.0,0.0
Iran,2020-01-10,0,0,0.0,0.0
Iran,2020-01-11,0,0,0.0,0.0
Iran,2020-01-12,0,0,0.0,0.0
Iran,2020-01-13,0,0,0.0,0.0
Iran,2020-01-14,0,0,0.0,0.0
Iran,2020-01-15,0,0,0.0,0.0
Iran,2020-01-16,0,0,0.0,0.0
Iran,2020-01-17,0,0,0.0,0.0
Iran,2020-01-18,0,0,0.0,0.0
Iran,2020-01-19,0,0,0.0,0.0
Iran,2020-01-20,0,0,0.0,0.0
Iran,2020-01-21,0,0,0.0,0.0
Iran,2020-01-22,0,0,0.0,0.0
Iran,2020-01-23,0,0,0.0,0.0
Iran,2020-01-24,0,0,0.0,0.0
Iran,2020-01-25,0,0,0.0,0.0
Iran,2020-01-26,0,0,0.0,0.0
Iran,2020-01-27,0,0,0.0,0.0
Iran,2020-01-28,0,0,0.0,0.0
Iran,2020-01-29,0,0,0.0,0.0
Iran,2020-01-30,0,0,0.0,0.0
Iran,2020-01-31,0,0,0.0,0.0
Iran,2020-02-01,0,0,0.0,0.0
Iran,2020-02-02,0,0,0.0,0.0
Iran,2020-02-03,0,0,0.0,0.0
Iran,2020-02-04,0,0,0.0,0.0
Iran,2020-02-05,0,0,0.0,0.0
Iran,2020-02-06,0,0,0.0,0.0
Iran,2020-02-07,0,0,0.0,0.0
Iran,2020-02-08,0,0,0.0,0.0
Iran,2020-02-09,0,0,0.0,0.0
Iran,2020-02-10,0,0,0.0,0.0
Iran,2020-02-11,0,0,0.0,0.0
Iran,2020-02-12,0,0,0.0,0.0
Iran,2020-02-13,0,0,0.0,0.0
Iran,2020-02-14,0,0,0.0,0.0
Iran,2020-02-15,0,0,0.0,0.0
Iran,2020-02-16,0,0,0.0,0.0
Iran,2020-02-17,0,0,0.0,0.0
Iran,2020-02-18,0,0,0.0,0.0
Iran,2020-02-19,0,0,0.0,0.0
Iran,2020-02-20,2,2,0.024,0.024
Iran,2020-02-21,5,2,0.06,0.024
Iran,2020-02-22,18,4,0.214,0.048
Iran,2020-02-23,28,5,0.33299999999999996,0.06
Iran,2020-02-24,43,8,0.512,0.095
Iran,2020-02-25,61,12,0.726,0.14300000000000002
Iran,2020-02-26,95,15,1.131,0.179
Iran,2020-02-27,139,19,1.655,0.226
Iran,2020-02-28,245,26,2.917,0.31
Iran,2020-02-29,388,34,4.619,0.405
Iran,2020-03-01,593,43,7.06,0.512
Iran,2020-03-02,978,54,11.644,0.643
Iran,2020-03-03,1501,66,17.871,0.7859999999999999
Iran,2020-03-04,2336,77,27.811999999999998,0.917
Iran,2020-03-05,2922,92,34.789,1.095
Iran,2020-03-06,3513,107,41.825,1.274
Iran,2020-03-07,4747,124,56.516999999999996,1.476
Iran,2020-03-08,5823,145,69.327,1.726
Iran,2020-03-09,6566,194,78.173,2.31
Iran,2020-03-10,7161,237,85.257,2.822
Iran,2020-03-11,8042,291,95.74600000000001,3.465
Iran,2020-03-12,9000,354,107.152,4.215
Iran,2020-03-13,10075,429,119.95100000000001,5.1080000000000005
Iran,2020-03-14,11364,514,135.297,6.12
Iran,2020-03-15,12729,611,151.548,7.274
Iran,2020-03-16,13938,724,165.942,8.62
Iran,2020-03-17,14991,853,178.479,10.156
Iran,2020-03-18,16169,988,192.50400000000002,11.763
Iran,2020-03-19,17361,1135,206.696,13.513
Iran,2020-03-20,18407,1284,219.149,15.287
Iran,2020-03-21,19644,1433,233.877,17.061
Iran,2020-03-22,20610,1556,245.378,18.525
Iran,2020-03-23,21638,1685,257.617,20.061
Iran,2020-03-24,23049,1812,274.416,21.573
Iran,2020-03-25,24811,1934,295.394,23.026
Iran,2020-03-26,27017,2077,321.658,24.728
Iran,2020-03-27,29406,2234,350.101,26.596999999999998
Iran,2020-03-28,32332,2378,384.93699999999995,28.311999999999998
Iran,2020-03-29,35408,2517,421.559,29.967
Iran,2020-03-30,38309,2640,456.098,31.430999999999997
Iran,2020-03-31,41495,2757,494.03,32.824
Iran,2020-04-01,44606,2898,531.068,34.503
Iran,2020-04-02,47593,3036,566.631,36.146
Iran,2020-04-03,50468,3160,600.86,37.622
Iran,2020-04-04,50468,3160,600.86,37.622
Iran,2020-04-05,55743,3452,663.663,41.099
Iran,2020-04-06,58226,3603,693.225,42.896
Iran,2020-04-07,60500,3739,720.299,44.516000000000005
Iran,2020-04-08,62589,3872,745.17,46.099
Iran,2020-04-09,64586,3993,768.945,47.54
Iran,2020-04-10,66220,4110,788.3989999999999,48.933
Iran,2020-04-11,68192,4232,811.878,50.385
Iran,2020-04-12,70029,4357,833.7489999999999,51.873000000000005
Iran,2020-04-13,71686,4474,853.4760000000001,53.266000000000005
Iran,2020-04-14,73303,4585,872.7280000000001,54.588
Iran,2020-04-15,74877,4683,891.4680000000001,55.755
Iran,2020-04-16,76389,4777,909.4689999999999,56.873999999999995
Iran,2020-04-17,77995,4869,928.59,57.968999999999994
Iran,2020-04-18,79494,4958,946.437,59.028999999999996
Iran,2020-04-19,80868,5031,962.795,59.898
Iran,2020-04-20,82211,5118,978.784,60.934
Iran,2020-04-21,83505,5209,994.191,62.016999999999996
Iran,2020-04-22,84802,5297,1009.632,63.065
Iran,2020-04-23,85996,5391,1023.8480000000001,64.184
Iran,2020-04-24,87026,5481,1036.111,65.255
Iran,2020-04-25,88194,5574,1050.017,66.363
Iran,2020-04-26,89328,5650,1063.518,67.268
Iran,2020-04-27,90481,5710,1077.245,67.982
Iran,2020-04-28,91472,5806,1089.0439999999999,69.125
Iran,2020-04-29,92584,5877,1102.2830000000001,69.97
Iran,2020-04-30,93657,5957,1115.058,70.923
Iran,2020-05-01,94640,6028,1126.761,71.768
Iran,2020-05-02,95646,6091,1138.738,72.518
Iran,2020-05-03,96448,6156,1148.287,73.292
Iran,2020-05-04,97424,6203,1159.907,73.851
Iraq,2019-12-31,0,0,0.0,0.0
Iraq,2020-01-01,0,0,0.0,0.0
Iraq,2020-01-02,0,0,0.0,0.0
Iraq,2020-01-03,0,0,0.0,0.0
Iraq,2020-01-04,0,0,0.0,0.0
Iraq,2020-01-05,0,0,0.0,0.0
Iraq,2020-01-06,0,0,0.0,0.0
Iraq,2020-01-07,0,0,0.0,0.0
Iraq,2020-01-08,0,0,0.0,0.0
Iraq,2020-01-09,0,0,0.0,0.0
Iraq,2020-01-10,0,0,0.0,0.0
Iraq,2020-01-11,0,0,0.0,0.0
Iraq,2020-01-12,0,0,0.0,0.0
Iraq,2020-01-13,0,0,0.0,0.0
Iraq,2020-01-14,0,0,0.0,0.0
Iraq,2020-01-15,0,0,0.0,0.0
Iraq,2020-01-16,0,0,0.0,0.0
Iraq,2020-01-17,0,0,0.0,0.0
Iraq,2020-01-18,0,0,0.0,0.0
Iraq,2020-01-19,0,0,0.0,0.0
Iraq,2020-01-20,0,0,0.0,0.0
Iraq,2020-01-21,0,0,0.0,0.0
Iraq,2020-01-22,0,0,0.0,0.0
Iraq,2020-01-23,0,0,0.0,0.0
Iraq,2020-01-24,0,0,0.0,0.0
Iraq,2020-01-25,0,0,0.0,0.0
Iraq,2020-01-26,0,0,0.0,0.0
Iraq,2020-01-27,0,0,0.0,0.0
Iraq,2020-01-28,0,0,0.0,0.0
Iraq,2020-01-29,0,0,0.0,0.0
Iraq,2020-01-30,0,0,0.0,0.0
Iraq,2020-01-31,0,0,0.0,0.0
Iraq,2020-02-01,0,0,0.0,0.0
Iraq,2020-02-02,0,0,0.0,0.0
Iraq,2020-02-03,0,0,0.0,0.0
Iraq,2020-02-04,0,0,0.0,0.0
Iraq,2020-02-05,0,0,0.0,0.0
Iraq,2020-02-06,0,0,0.0,0.0
Iraq,2020-02-07,0,0,0.0,0.0
Iraq,2020-02-08,0,0,0.0,0.0
Iraq,2020-02-09,0,0,0.0,0.0
Iraq,2020-02-10,0,0,0.0,0.0
Iraq,2020-02-11,0,0,0.0,0.0
Iraq,2020-02-12,0,0,0.0,0.0
Iraq,2020-02-13,0,0,0.0,0.0
Iraq,2020-02-14,0,0,0.0,0.0
Iraq,2020-02-15,0,0,0.0,0.0
Iraq,2020-02-16,0,0,0.0,0.0
Iraq,2020-02-17,0,0,0.0,0.0
Iraq,2020-02-18,0,0,0.0,0.0
Iraq,2020-02-19,0,0,0.0,0.0
Iraq,2020-02-20,0,0,0.0,0.0
Iraq,2020-02-21,0,0,0.0,0.0
Iraq,2020-02-22,0,0,0.0,0.0
Iraq,2020-02-23,0,0,0.0,0.0
Iraq,2020-02-24,0,0,0.0,0.0
Iraq,2020-02-25,1,0,0.025,0.0
Iraq,2020-02-26,5,0,0.124,0.0
Iraq,2020-02-27,5,0,0.124,0.0
Iraq,2020-02-28,6,0,0.149,0.0
Iraq,2020-02-29,7,0,0.174,0.0
Iraq,2020-03-01,13,0,0.32299999999999995,0.0
Iraq,2020-03-02,19,0,0.47200000000000003,0.0
Iraq,2020-03-03,21,0,0.522,0.0
Iraq,2020-03-04,26,0,0.6459999999999999,0.0
Iraq,2020-03-05,31,0,0.7709999999999999,0.0
Iraq,2020-03-06,38,2,0.945,0.05
Iraq,2020-03-08,54,2,1.3430000000000002,0.05
Iraq,2020-03-09,61,6,1.517,0.149
Iraq,2020-03-11,61,6,1.517,0.149
Iraq,2020-03-12,70,8,1.74,0.19899999999999998
Iraq,2020-03-13,74,8,1.84,0.19899999999999998
Iraq,2020-03-14,85,9,2.113,0.22399999999999998
Iraq,2020-03-15,85,9,2.113,0.22399999999999998
Iraq,2020-03-16,124,9,3.083,0.22399999999999998
Iraq,2020-03-17,124,9,3.083,0.22399999999999998
Iraq,2020-03-18,154,11,3.8289999999999997,0.273
Iraq,2020-03-19,164,12,4.077,0.298
Iraq,2020-03-20,177,12,4.401,0.298
Iraq,2020-03-21,193,14,4.798,0.348
Iraq,2020-03-22,214,17,5.32,0.423
Iraq,2020-03-23,233,20,5.792999999999999,0.49700000000000005
Iraq,2020-03-24,266,23,6.6129999999999995,0.5720000000000001
Iraq,2020-03-25,316,27,7.856,0.6709999999999999
Iraq,2020-03-26,346,29,8.602,0.721
Iraq,2020-03-27,382,36,9.497,0.895
Iraq,2020-03-28,458,40,11.387,0.9940000000000001
Iraq,2020-03-29,506,42,12.58,1.044
Iraq,2020-03-30,547,42,13.599,1.044
Iraq,2020-03-31,630,46,15.663,1.1440000000000001
Iraq,2020-04-01,694,50,17.254,1.2429999999999999
Iraq,2020-04-02,694,50,17.254,1.2429999999999999
Iraq,2020-04-03,772,54,19.192999999999998,1.3430000000000002
Iraq,2020-04-04,772,54,19.192999999999998,1.3430000000000002
Iraq,2020-04-05,878,56,21.829,1.392
Iraq,2020-04-06,961,61,23.892,1.517
Iraq,2020-04-07,1031,64,25.631999999999998,1.591
Iraq,2020-04-08,1031,64,25.631999999999998,1.591
Iraq,2020-04-09,1202,69,29.884,1.715
Iraq,2020-04-10,1232,69,30.63,1.715
Iraq,2020-04-11,1279,70,31.798000000000002,1.74
Iraq,2020-04-12,1318,72,32.768,1.79
Iraq,2020-04-13,1352,76,33.613,1.889
Iraq,2020-04-14,1378,78,34.259,1.939
Iraq,2020-04-15,1400,78,34.806,1.939
Iraq,2020-04-16,1415,79,35.179,1.964
Iraq,2020-04-17,1434,80,35.652,1.989
Iraq,2020-04-18,1482,81,36.845,2.0140000000000002
Iraq,2020-04-19,1482,81,36.845,2.0140000000000002
Iraq,2020-04-20,1539,82,38.262,2.039
Iraq,2020-04-21,1574,82,39.132,2.039
Iraq,2020-04-22,1602,83,39.828,2.064
Iraq,2020-04-23,1602,83,39.828,2.064
Iraq,2020-04-24,1677,83,41.693000000000005,2.064
Iraq,2020-04-25,1708,86,42.464,2.138
Iraq,2020-04-26,1763,86,43.831,2.138
Iraq,2020-04-27,1820,87,45.248000000000005,2.1630000000000003
Iraq,2020-04-28,1847,88,45.92,2.188
Iraq,2020-04-29,1847,88,45.92,2.188
Iraq,2020-04-30,2003,92,49.798,2.287
Iraq,2020-05-01,2085,93,51.836999999999996,2.312
Iraq,2020-05-02,2153,94,53.527,2.3369999999999997
Iraq,2020-05-03,2219,95,55.168,2.362
Iraq,2020-05-04,2296,97,57.082,2.412
Iceland,2019-12-31,0,0,0.0,0.0
Iceland,2020-01-01,0,0,0.0,0.0
Iceland,2020-01-02,0,0,0.0,0.0
Iceland,2020-01-03,0,0,0.0,0.0
Iceland,2020-01-04,0,0,0.0,0.0
Iceland,2020-01-05,0,0,0.0,0.0
Iceland,2020-01-06,0,0,0.0,0.0
Iceland,2020-01-07,0,0,0.0,0.0
Iceland,2020-01-08,0,0,0.0,0.0
Iceland,2020-01-09,0,0,0.0,0.0
Iceland,2020-01-10,0,0,0.0,0.0
Iceland,2020-01-11,0,0,0.0,0.0
Iceland,2020-01-12,0,0,0.0,0.0
Iceland,2020-01-13,0,0,0.0,0.0
Iceland,2020-01-14,0,0,0.0,0.0
Iceland,2020-01-15,0,0,0.0,0.0
Iceland,2020-01-16,0,0,0.0,0.0
Iceland,2020-01-17,0,0,0.0,0.0
Iceland,2020-01-18,0,0,0.0,0.0
Iceland,2020-01-19,0,0,0.0,0.0
Iceland,2020-01-20,0,0,0.0,0.0
Iceland,2020-01-21,0,0,0.0,0.0
Iceland,2020-01-22,0,0,0.0,0.0
Iceland,2020-01-23,0,0,0.0,0.0
Iceland,2020-01-24,0,0,0.0,0.0
Iceland,2020-01-25,0,0,0.0,0.0
Iceland,2020-01-26,0,0,0.0,0.0
Iceland,2020-01-27,0,0,0.0,0.0
Iceland,2020-01-28,0,0,0.0,0.0
Iceland,2020-01-29,0,0,0.0,0.0
Iceland,2020-01-30,0,0,0.0,0.0
Iceland,2020-01-31,0,0,0.0,0.0
Iceland,2020-02-01,0,0,0.0,0.0
Iceland,2020-02-02,0,0,0.0,0.0
Iceland,2020-02-03,0,0,0.0,0.0
Iceland,2020-02-04,0,0,0.0,0.0
Iceland,2020-02-05,0,0,0.0,0.0
Iceland,2020-02-06,0,0,0.0,0.0
Iceland,2020-02-07,0,0,0.0,0.0
Iceland,2020-02-08,0,0,0.0,0.0
Iceland,2020-02-09,0,0,0.0,0.0
Iceland,2020-02-10,0,0,0.0,0.0
Iceland,2020-02-11,0,0,0.0,0.0
Iceland,2020-02-12,0,0,0.0,0.0
Iceland,2020-02-13,0,0,0.0,0.0
Iceland,2020-02-14,0,0,0.0,0.0
Iceland,2020-02-15,0,0,0.0,0.0
Iceland,2020-02-16,0,0,0.0,0.0
Iceland,2020-02-17,0,0,0.0,0.0
Iceland,2020-02-18,0,0,0.0,0.0
Iceland,2020-02-19,0,0,0.0,0.0
Iceland,2020-02-20,0,0,0.0,0.0
Iceland,2020-02-21,0,0,0.0,0.0
Iceland,2020-02-22,0,0,0.0,0.0
Iceland,2020-02-23,0,0,0.0,0.0
Iceland,2020-02-24,0,0,0.0,0.0
Iceland,2020-02-25,0,0,0.0,0.0
Iceland,2020-02-26,0,0,0.0,0.0
Iceland,2020-02-27,0,0,0.0,0.0
Iceland,2020-02-28,0,0,0.0,0.0
Iceland,2020-02-29,1,0,2.93,0.0
Iceland,2020-03-01,1,0,2.93,0.0
Iceland,2020-03-02,3,0,8.791,0.0
Iceland,2020-03-03,6,0,17.582,0.0
Iceland,2020-03-04,16,0,46.886,0.0
Iceland,2020-03-05,26,0,76.19,0.0
Iceland,2020-03-06,35,0,102.564,0.0
Iceland,2020-03-07,43,0,126.007,0.0
Iceland,2020-03-08,53,0,155.311,0.0
Iceland,2020-03-09,55,0,161.172,0.0
Iceland,2020-03-10,65,0,190.476,0.0
Iceland,2020-03-11,70,0,205.128,0.0
Iceland,2020-03-12,85,0,249.084,0.0
Iceland,2020-03-13,117,0,342.85699999999997,0.0
Iceland,2020-03-14,117,0,342.85699999999997,0.0
Iceland,2020-03-15,138,0,404.39599999999996,0.0
Iceland,2020-03-16,178,0,521.612,0.0
Iceland,2020-03-17,199,0,583.15,0.0
Iceland,2020-03-18,247,0,723.81,0.0
Iceland,2020-03-19,250,0,732.6010000000001,0.0
Iceland,2020-03-20,330,1,967.033,2.93
Iceland,2020-03-21,409,1,1198.535,2.93
Iceland,2020-03-22,473,1,1386.0810000000001,2.93
Iceland,2020-03-23,568,1,1664.469,2.93
Iceland,2020-03-24,588,2,1723.0770000000002,5.861000000000001
Iceland,2020-03-25,648,2,1898.901,5.861000000000001
Iceland,2020-03-26,737,2,2159.7070000000003,5.861000000000001
Iceland,2020-03-27,802,2,2350.183,5.861000000000001
Iceland,2020-03-28,890,2,2608.0589999999997,5.861000000000001
Iceland,2020-03-29,963,2,2821.978,5.861000000000001
Iceland,2020-03-30,1020,2,2989.011,5.861000000000001
Iceland,2020-03-31,1086,2,3182.4179999999997,5.861000000000001
Iceland,2020-04-01,1135,2,3326.007,5.861000000000001
Iceland,2020-04-02,1220,2,3575.092,5.861000000000001
Iceland,2020-04-03,1319,4,3865.2009999999996,11.722000000000001
Iceland,2020-04-04,1364,4,3997.07,11.722000000000001
Iceland,2020-04-05,1417,4,4152.380999999999,11.722000000000001
Iceland,2020-04-06,1486,4,4354.579000000001,11.722000000000001
Iceland,2020-04-07,1562,6,4577.289000000001,17.582
Iceland,2020-04-08,1586,6,4647.619000000001,17.582
Iceland,2020-04-09,1616,6,4735.531,17.582
Iceland,2020-04-10,1648,6,4829.304,17.582
Iceland,2020-04-11,1675,7,4908.425,20.513
Iceland,2020-04-12,1689,8,4949.451,23.443
Iceland,2020-04-13,1701,8,4984.615,23.443
Iceland,2020-04-14,1711,8,5013.919,23.443
Iceland,2020-04-15,1720,8,5040.293,23.443
Iceland,2020-04-16,1727,8,5060.806,23.443
Iceland,2020-04-17,1739,8,5095.971,23.443
Iceland,2020-04-18,1754,8,5139.927,23.443
Iceland,2020-04-19,1760,9,5157.509,26.374000000000002
Iceland,2020-04-20,1771,9,5189.744000000001,26.374000000000002
Iceland,2020-04-21,1773,10,5195.604,29.304000000000002
Iceland,2020-04-22,1778,10,5210.255999999999,29.304000000000002
Iceland,2020-04-23,1785,10,5230.769,29.304000000000002
Iceland,2020-04-24,1789,10,5242.491,29.304000000000002
Iceland,2020-04-25,1789,10,5242.491,29.304000000000002
Iceland,2020-04-26,1790,10,5245.420999999999,29.304000000000002
Iceland,2020-04-27,1792,10,5251.281999999999,29.304000000000002
Iceland,2020-04-28,1792,10,5251.281999999999,29.304000000000002
Iceland,2020-04-29,1795,10,5260.073,29.304000000000002
Iceland,2020-04-30,1797,10,5265.934,29.304000000000002
Iceland,2020-05-01,1797,10,5265.934,29.304000000000002
Iceland,2020-05-02,1798,10,5268.8640000000005,29.304000000000002
Iceland,2020-05-03,1798,10,5268.8640000000005,29.304000000000002
Iceland,2020-05-04,1799,10,5271.795,29.304000000000002
Israel,2019-12-31,0,0,0.0,0.0
Israel,2020-01-01,0,0,0.0,0.0
Israel,2020-01-02,0,0,0.0,0.0
Israel,2020-01-03,0,0,0.0,0.0
Israel,2020-01-04,0,0,0.0,0.0
Israel,2020-01-05,0,0,0.0,0.0
Israel,2020-01-06,0,0,0.0,0.0
Israel,2020-01-07,0,0,0.0,0.0
Israel,2020-01-08,0,0,0.0,0.0
Israel,2020-01-09,0,0,0.0,0.0
Israel,2020-01-10,0,0,0.0,0.0
Israel,2020-01-11,0,0,0.0,0.0
Israel,2020-01-12,0,0,0.0,0.0
Israel,2020-01-13,0,0,0.0,0.0
Israel,2020-01-14,0,0,0.0,0.0
Israel,2020-01-15,0,0,0.0,0.0
Israel,2020-01-16,0,0,0.0,0.0
Israel,2020-01-17,0,0,0.0,0.0
Israel,2020-01-18,0,0,0.0,0.0
Israel,2020-01-19,0,0,0.0,0.0
Israel,2020-01-20,0,0,0.0,0.0
Israel,2020-01-21,0,0,0.0,0.0
Israel,2020-01-22,0,0,0.0,0.0
Israel,2020-01-23,0,0,0.0,0.0
Israel,2020-01-24,0,0,0.0,0.0
Israel,2020-01-25,0,0,0.0,0.0
Israel,2020-01-26,0,0,0.0,0.0
Israel,2020-01-27,0,0,0.0,0.0
Israel,2020-01-28,0,0,0.0,0.0
Israel,2020-01-29,0,0,0.0,0.0
Israel,2020-01-30,0,0,0.0,0.0
Israel,2020-01-31,0,0,0.0,0.0
Israel,2020-02-01,0,0,0.0,0.0
Israel,2020-02-02,0,0,0.0,0.0
Israel,2020-02-03,0,0,0.0,0.0
Israel,2020-02-04,0,0,0.0,0.0
Israel,2020-02-05,0,0,0.0,0.0
Israel,2020-02-06,0,0,0.0,0.0
Israel,2020-02-07,0,0,0.0,0.0
Israel,2020-02-08,0,0,0.0,0.0
Israel,2020-02-09,0,0,0.0,0.0
Israel,2020-02-10,0,0,0.0,0.0
Israel,2020-02-11,0,0,0.0,0.0
Israel,2020-02-12,0,0,0.0,0.0
Israel,2020-02-13,0,0,0.0,0.0
Israel,2020-02-14,0,0,0.0,0.0
Israel,2020-02-15,0,0,0.0,0.0
Israel,2020-02-16,0,0,0.0,0.0
Israel,2020-02-17,0,0,0.0,0.0
Israel,2020-02-18,0,0,0.0,0.0
Israel,2020-02-19,0,0,0.0,0.0
Israel,2020-02-20,0,0,0.0,0.0
Israel,2020-02-21,0,0,0.0,0.0
Israel,2020-02-22,1,0,0.11599999999999999,0.0
Israel,2020-02-23,1,0,0.11599999999999999,0.0
Israel,2020-02-24,2,0,0.231,0.0
Israel,2020-02-25,2,0,0.231,0.0
Israel,2020-02-26,2,0,0.231,0.0
Israel,2020-02-27,2,0,0.231,0.0
Israel,2020-02-28,3,0,0.34700000000000003,0.0
Israel,2020-02-29,7,0,0.809,0.0
Israel,2020-03-01,7,0,0.809,0.0
Israel,2020-03-02,10,0,1.155,0.0
Israel,2020-03-03,0,0,,
Israel,2020-03-04,0,0,,
Israel,2020-03-05,15,0,1.733,0.0
Israel,2020-03-06,17,0,1.964,0.0
Israel,2020-03-07,19,0,2.195,0.0
Israel,2020-03-08,25,0,2.888,0.0
Israel,2020-03-09,39,0,4.506,0.0
Israel,2020-03-10,0,0,,
Israel,2020-03-11,70,0,8.087,0.0
Israel,2020-03-12,82,0,9.474,0.0
Israel,2020-03-13,96,0,11.091,0.0
Israel,2020-03-14,116,0,13.402000000000001,0.0
Israel,2020-03-15,178,0,20.565,0.0
Israel,2020-03-16,250,0,28.883000000000003,0.0
Israel,2020-03-17,260,0,30.039,0.0
Israel,2020-03-18,427,0,49.333,0.0
Israel,2020-03-19,433,0,50.026,0.0
Israel,2020-03-20,677,0,78.21600000000001,0.0
Israel,2020-03-21,712,1,82.259,0.11599999999999999
Israel,2020-03-22,883,1,102.016,0.11599999999999999
Israel,2020-03-23,1071,1,123.736,0.11599999999999999
Israel,2020-03-24,1442,1,166.59799999999998,0.11599999999999999
Israel,2020-03-25,1930,3,222.979,0.34700000000000003
Israel,2020-03-26,2369,5,273.698,0.578
Israel,2020-03-27,2666,8,308.01099999999997,0.924
Israel,2020-03-28,3035,10,350.642,1.155
Israel,2020-03-29,3619,12,418.11400000000003,1.386
Israel,2020-03-30,4247,15,490.668,1.733
Israel,2020-03-31,4473,17,516.779,1.964
Israel,2020-04-01,4916,20,567.96,2.311
Israel,2020-04-02,5591,21,645.945,2.426
Israel,2020-04-03,6252,34,722.312,3.928
Israel,2020-04-04,7428,39,858.179,4.506
Israel,2020-04-05,8018,46,926.3430000000001,5.315
Israel,2020-04-06,8430,49,973.943,5.6610000000000005
Israel,2020-04-07,8904,57,1028.705,6.585
Israel,2020-04-08,9248,65,1068.4489999999998,7.51
Israel,2020-04-09,9404,71,1086.472,8.203
Israel,2020-04-10,9968,86,1151.632,9.936
Israel,2020-04-11,10408,95,1202.4669999999999,10.975999999999999
Israel,2020-04-12,10743,101,1241.17,11.669
Israel,2020-04-13,11145,103,1287.614,11.9
Israel,2020-04-14,11586,116,1338.565,13.402000000000001
Israel,2020-04-15,12046,123,1391.71,14.210999999999999
Israel,2020-04-16,12501,130,1444.277,15.019
Israel,2020-04-17,12758,142,1473.969,16.406
Israel,2020-04-18,12982,151,1499.848,17.445
Israel,2020-04-19,13265,164,1532.5439999999999,18.947
Israel,2020-04-20,13491,172,1558.655,19.872
Israel,2020-04-21,13713,177,1584.3029999999999,20.449
Israel,2020-04-22,13942,184,1610.76,21.258000000000003
Israel,2020-04-23,14592,191,1685.856,22.066999999999997
Israel,2020-04-24,14882,193,1719.361,22.298000000000002
Israel,2020-04-25,15058,194,1739.695,22.413
Israel,2020-04-26,15298,199,1767.4229999999998,22.991
Israel,2020-04-27,15398,199,1778.976,22.991
Israel,2020-04-28,15466,202,1786.832,23.338
Israel,2020-04-29,15589,208,1801.043,24.031
Israel,2020-04-30,15834,215,1829.348,24.84
Israel,2020-05-01,15946,222,1842.2879999999998,25.648000000000003
Israel,2020-05-02,16101,225,1860.1960000000001,25.995
Israel,2020-05-03,16185,229,1869.9,26.456999999999997
Israel,2020-05-04,16208,232,1872.558,26.804000000000002
Italy,2019-12-31,0,0,0.0,0.0
Italy,2020-01-01,0,0,0.0,0.0
Italy,2020-01-02,0,0,0.0,0.0
Italy,2020-01-03,0,0,0.0,0.0
Italy,2020-01-04,0,0,0.0,0.0
Italy,2020-01-05,0,0,0.0,0.0
Italy,2020-01-06,0,0,0.0,0.0
Italy,2020-01-07,0,0,0.0,0.0
Italy,2020-01-08,0,0,0.0,0.0
Italy,2020-01-09,0,0,0.0,0.0
Italy,2020-01-10,0,0,0.0,0.0
Italy,2020-01-11,0,0,0.0,0.0
Italy,2020-01-12,0,0,0.0,0.0
Italy,2020-01-13,0,0,0.0,0.0
Italy,2020-01-14,0,0,0.0,0.0
Italy,2020-01-15,0,0,0.0,0.0
Italy,2020-01-16,0,0,0.0,0.0
Italy,2020-01-17,0,0,0.0,0.0
Italy,2020-01-18,0,0,0.0,0.0
Italy,2020-01-19,0,0,0.0,0.0
Italy,2020-01-20,0,0,0.0,0.0
Italy,2020-01-21,0,0,0.0,0.0
Italy,2020-01-22,0,0,0.0,0.0
Italy,2020-01-23,0,0,0.0,0.0
Italy,2020-01-24,0,0,0.0,0.0
Italy,2020-01-25,0,0,0.0,0.0
Italy,2020-01-26,0,0,0.0,0.0
Italy,2020-01-27,0,0,0.0,0.0
Italy,2020-01-28,0,0,0.0,0.0
Italy,2020-01-29,0,0,0.0,0.0
Italy,2020-01-30,0,0,0.0,0.0
Italy,2020-01-31,3,0,0.05,0.0
Italy,2020-02-01,3,0,0.05,0.0
Italy,2020-02-02,3,0,0.05,0.0
Italy,2020-02-03,3,0,0.05,0.0
Italy,2020-02-04,3,0,0.05,0.0
Italy,2020-02-05,3,0,0.05,0.0
Italy,2020-02-06,3,0,0.05,0.0
Italy,2020-02-07,3,0,0.05,0.0
Italy,2020-02-08,3,0,0.05,0.0
Italy,2020-02-09,3,0,0.05,0.0
Italy,2020-02-10,3,0,0.05,0.0
Italy,2020-02-11,3,0,0.05,0.0
Italy,2020-02-12,3,0,0.05,0.0
Italy,2020-02-13,3,0,0.05,0.0
Italy,2020-02-14,3,0,0.05,0.0
Italy,2020-02-15,3,0,0.05,0.0
Italy,2020-02-16,3,0,0.05,0.0
Italy,2020-02-17,3,0,0.05,0.0
Italy,2020-02-18,3,0,0.05,0.0
Italy,2020-02-19,3,0,0.05,0.0
